#1
double tab1(18001,8)
#time	tagertSpeed	ShafterPostion	Eng.minTorque	Eng.maxTorque	air_degC	ENG_degC	PT_TH_degC
68.4	21.385466	1	0	500	45	56	27
68.5	21.674162	1	0	500	45	56	27
68.6	21.968926	1	0	500	45	56	27
68.7	22.269324	1	0	500	45	56	27
68.8	22.574924	1	0	500	45	56	27
68.9	22.885293	1	0	500	45	56	27
69	23.2	1	0	500	45	56	27
69.1	23.518621	1	0	500	45	56	27
69.2	23.840771	1	0	500	45	56	27
69.3	24.166076	1	0	500	45	56	27
69.4	24.494159	1	0	500	45	56	27
69.5	24.824646	1	0	500	45	56	27
69.6	25.157161	1	0	500	45	56	27
69.7	25.491329	1	0	500	45	56	27
69.8	25.826776	1	0	500	45	56	27
69.9	26.163124	1	0	500	45	56	27
70	26.5	1	0	500	45	56	27
70.1	26.837013	1	0	500	45	56	27
70.2	27.173711	1	0	500	45	56	27
70.3	27.509628	1	0	500	45	56	27
70.4	27.844298	1	0	500	45	56	27
70.5	28.177254	1	0	500	45	56	27
70.6	28.50803	1	0	500	45	56	27
70.7	28.836159	1	0	500	45	56	27
70.8	29.161174	1	0	500	45	56	27
70.9	29.48261	1	0	500	45	56	27
71	29.8	1	0	500	45	56	27
71.1	30.112828	1	0	500	45	56	27
71.2	30.420385	1	0	500	45	56	27
71.3	30.721912	1	0	500	45	56	27
71.4	31.016649	1	0	500	45	56	27
71.5	31.303838	1	0	500	45	56	27
71.6	31.58272	1	0	500	45	56	27
71.7	31.852536	1	0	500	45	56	27
71.8	32.112528	1	0	500	45	56	27
71.9	32.361935	1	0	500	45	56	27
72	32.6	1	0	500	45	56	27
72.1	32.826173	1	0	500	45	56	27
72.2	33.040747	1	0	500	45	56	27
72.3	33.244224	1	0	500	45	56	27
72.4	33.437105	1	0	500	45	56	27
72.5	33.619893	1	0	500	45	56	27
72.6	33.793089	1	0	500	45	56	27
72.7	33.957196	1	0	500	45	56	27
72.8	34.112715	1	0	500	45	56	27
72.9	34.260149	1	0	500	45	56	27
73	34.4	1	0	500	45	56	27
73.1	34.532778	1	0	500	45	56	27
73.2	34.659025	1	0	500	45	56	27
73.3	34.779292	1	0	500	45	56	27
73.4	34.89413	1	0	500	45	56	27
73.5	35.004091	1	0	500	45	56	27
73.6	35.109724	1	0	500	45	56	27
73.7	35.211581	1	0	500	45	56	27
73.8	35.310212	1	0	500	45	56	27
73.9	35.406168	1	0	500	45	56	27
74	35.5	1	0	500	45	56	27
74.1	35.592216	1	0	500	45	56	27
74.2	35.683154	1	0	500	45	56	27
74.3	35.773108	1	0	500	45	56	27
74.4	35.862373	1	0	500	45	56	27
74.5	35.951244	1	0	500	45	56	27
74.6	36.040015	1	0	500	45	56	27
74.7	36.128982	1	0	500	45	56	27
74.8	36.218438	1	0	500	45	56	27
74.9	36.308679	1	0	500	45	56	27
75	36.4	1	0	500	45	56	27
75.1	36.492657	1	0	500	45	56	27
75.2	36.586759	1	0	500	45	56	27
75.3	36.682376	1	0	500	45	56	27
75.4	36.779577	1	0	500	45	56	27
75.5	36.878434	1	0	500	45	56	27
75.6	36.979015	1	0	500	45	56	27
75.7	37.081393	1	0	500	45	56	27
75.8	37.185636	1	0	500	45	56	27
75.9	37.291815	1	0	500	45	56	27
76	37.4	1	0	500	45	56	27
76.1	37.510154	1	0	500	45	56	27
76.2	37.621809	1	0	500	45	56	27
76.3	37.734389	1	0	500	45	56	27
76.4	37.847318	1	0	500	45	56	27
76.5	37.960021	1	0	500	45	56	27
76.6	38.071923	1	0	500	45	56	27
76.7	38.182447	1	0	500	45	56	27
76.8	38.291019	1	0	500	45	56	27
76.9	38.397061	1	0	500	45	56	27
77	38.5	1	0	500	45	56	27
77.1	38.599327	1	0	500	45	56	27
77.2	38.694806	1	0	500	45	56	27
77.3	38.78627	1	0	500	45	56	27
77.4	38.87355	1	0	500	45	56	27
77.5	38.95648	1	0	500	45	56	27
77.6	39.034892	1	0	500	45	56	27
77.7	39.108618	1	0	500	45	56	27
77.8	39.177489	1	0	500	45	56	27
77.9	39.241339	1	0	500	45	56	27
78	39.3	1	0	500	45	56	27
78.1	39.353239	1	0	500	45	56	27
78.2	39.400568	1	0	500	45	56	27
78.3	39.441433	1	0	500	45	56	27
78.4	39.475281	1	0	500	45	56	27
78.5	39.501557	1	0	500	45	56	27
78.6	39.519709	1	0	500	45	56	27
78.7	39.529182	1	0	500	45	56	27
78.8	39.529424	1	0	500	45	56	27
78.9	39.519881	1	0	500	45	56	27
79	39.5	1	0	500	45	56	27
79.1	39.469616	1	0	500	45	56	27
79.2	39.430121	1	0	500	45	56	27
79.3	39.383298	1	0	500	45	56	27
79.4	39.330928	1	0	500	45	56	27
79.5	39.274792	1	0	500	45	56	27
79.6	39.216674	1	0	500	45	56	27
79.7	39.158353	1	0	500	45	56	27
79.8	39.101613	1	0	500	45	56	27
79.9	39.048235	1	0	500	45	56	27
80	39	1	0	500	45	56	27
80.1	38.957998	1	0	500	45	56	27
80.2	38.920548	1	0	500	45	56	27
80.3	38.885276	1	0	500	45	56	27
80.4	38.849809	1	0	500	45	56	27
80.5	38.811774	1	0	500	45	56	27
80.6	38.768797	1	0	500	45	56	27
80.7	38.718504	1	0	500	45	56	27
80.8	38.658523	1	0	500	45	56	27
80.9	38.586479	1	0	500	45	56	27
81	38.5	1	0	500	45	56	27
81.1	38.397692	1	0	500	45	56	27
81.2	38.282088	1	0	500	45	56	27
81.3	38.156698	1	0	500	45	56	27
81.4	38.025035	1	0	500	45	56	27
81.5	37.890611	1	0	500	45	56	27
81.6	37.756938	1	0	500	45	56	27
81.7	37.627529	1	0	500	45	56	27
81.8	37.505895	1	0	500	45	56	27
81.9	37.395548	1	0	500	45	56	27
82	37.3	1	0	500	45	56	27
82.1	37.221833	1	0	500	45	56	27
82.2	37.159902	1	0	500	45	56	27
82.3	37.112133	1	0	500	45	56	27
82.4	37.076451	1	0	500	45	56	27
82.5	37.050782	1	0	500	45	56	27
82.6	37.033049	1	0	500	45	56	27
82.7	37.02118	1	0	500	45	56	27
82.8	37.013098	1	0	500	45	56	27
82.9	37.00673	1	0	500	45	56	27
83	37	1	0	500	45	56	27
83.1	36.991077	1	0	500	45	56	27
83.2	36.979105	1	0	500	45	56	27
83.3	36.96347	1	0	500	45	56	27
83.4	36.943561	1	0	500	45	56	27
83.5	36.918763	1	0	500	45	56	27
83.6	36.888464	1	0	500	45	56	27
83.7	36.852051	1	0	500	45	56	27
83.8	36.808911	1	0	500	45	56	27
83.9	36.758432	1	0	500	45	56	27
84	36.7	1	0	500	45	56	27
84.1	36.633359	1	0	500	45	56	27
84.2	36.559679	1	0	500	45	56	27
84.3	36.480486	1	0	500	45	56	27
84.4	36.397307	1	0	500	45	56	27
84.5	36.311668	1	0	500	45	56	27
84.6	36.225095	1	0	500	45	56	27
84.7	36.139116	1	0	500	45	56	27
84.8	36.055256	1	0	500	45	56	27
84.9	35.975042	1	0	500	45	56	27
85	35.9	1	0	500	45	56	27
85.1	35.831187	1	0	500	45	56	27
85.2	35.76778	1	0	500	45	56	27
85.3	35.708487	1	0	500	45	56	27
85.4	35.652013	1	0	500	45	56	27
85.5	35.597067	1	0	500	45	56	27
85.6	35.542356	1	0	500	45	56	27
85.7	35.486586	1	0	500	45	56	27
85.8	35.428466	1	0	500	45	56	27
85.9	35.366701	1	0	500	45	56	27
86	35.3	1	0	500	45	56	27
86.1	35.227592	1	0	500	45	56	27
86.2	35.1508	1	0	500	45	56	27
86.3	35.071468	1	0	500	45	56	27
86.4	34.991441	1	0	500	45	56	27
86.5	34.912564	1	0	500	45	56	27
86.6	34.836682	1	0	500	45	56	27
86.7	34.76564	1	0	500	45	56	27
86.8	34.701282	1	0	500	45	56	27
86.9	34.645454	1	0	500	45	56	27
87	34.6	1	0	500	45	56	27
87.1	34.565843	1	0	500	45	56	27
87.2	34.540219	1	0	500	45	56	27
87.3	34.519441	1	0	500	45	56	27
87.4	34.499822	1	0	500	45	56	27
87.5	34.477676	1	0	500	45	56	27
87.6	34.449315	1	0	500	45	56	27
87.7	34.411054	1	0	500	45	56	27
87.8	34.359206	1	0	500	45	56	27
87.9	34.290083	1	0	500	45	56	27
88	34.2	1	0	500	45	56	27
88.1	34.085834	1	0	500	45	56	27
88.2	33.946723	1	0	500	45	56	27
88.3	33.782367	1	0	500	45	56	27
88.4	33.59247	1	0	500	45	56	27
88.5	33.376732	1	0	500	45	56	27
88.6	33.134856	1	0	500	45	56	27
88.7	32.866543	1	0	500	45	56	27
88.8	32.571495	1	0	500	45	56	27
88.9	32.249413	1	0	500	45	56	27
89	31.9	1	0	500	45	56	27
89.1	31.52342	1	0	500	45	56	27
89.2	31.12169	1	0	500	45	56	27
89.3	30.69729	1	0	500	45	56	27
89.4	30.252698	1	0	500	45	56	27
89.5	29.790395	1	0	500	45	56	27
89.6	29.312861	1	0	500	45	56	27
89.7	28.822575	1	0	500	45	56	27
89.8	28.322016	1	0	500	45	56	27
89.9	27.813664	1	0	500	45	56	27
90	27.3	1	0	500	45	56	27
90.1	26.783085	1	0	500	45	56	27
90.2	26.263317	1	0	500	45	56	27
90.3	25.740675	1	0	500	45	56	27
90.4	25.215138	1	0	500	45	56	27
90.5	24.686687	1	0	500	45	56	27
90.6	24.1553	1	0	500	45	56	27
90.7	23.620959	1	0	500	45	56	27
90.8	23.083642	1	0	500	45	56	27
90.9	22.543329	1	0	500	45	56	27
91	22	1	0	500	45	56	27
91.1	21.454238	1	0	500	45	56	27
91.2	20.909042	1	0	500	45	56	27
91.3	20.368012	1	0	500	45	56	27
91.4	19.83475	1	0	500	45	56	27
91.5	19.312858	1	0	500	45	56	27
91.6	18.805938	1	0	500	45	56	27
91.7	18.31759	1	0	500	45	56	27
91.8	17.851417	1	0	500	45	56	27
91.9	17.41102	1	0	500	45	56	27
92	17	1	0	500	45	56	27
92.1	16.620861	1	0	500	45	56	27
92.2	16.271716	1	0	500	45	56	27
92.3	15.949578	1	0	500	45	56	27
92.4	15.651461	1	0	500	45	56	27
92.5	15.37438	1	0	500	45	56	27
92.6	15.115348	1	0	500	45	56	27
92.7	14.87138	1	0	500	45	56	27
92.8	14.63949	1	0	500	45	56	27
92.9	14.416692	1	0	500	45	56	27
93	14.2	1	0	500	45	56	27
93.1	13.986716	1	0	500	45	56	27
93.2	13.775294	1	0	500	45	56	27
93.3	13.564477	1	0	500	45	56	27
93.4	13.353005	1	0	500	45	56	27
93.5	13.139622	1	0	500	45	56	27
93.6	12.923069	1	0	500	45	56	27
93.7	12.702088	1	0	500	45	56	27
93.8	12.475422	1	0	500	45	56	27
93.9	12.241812	1	0	500	45	56	27
94	12	1	0	500	45	56	27
94.1	11.748975	1	0	500	45	56	27
94.2	11.488707	1	0	500	45	56	27
94.3	11.219416	1	0	500	45	56	27
94.4	10.941318	1	0	500	45	56	27
94.5	10.654632	1	0	500	45	56	27
94.6	10.359576	1	0	500	45	56	27
94.7	10.056366	1	0	500	45	56	27
94.8	9.7452221	1	0	500	45	56	27
94.9	9.4263607	1	0	500	45	56	27
95	9.1	1	0	500	45	56	27
95.1	8.766686	1	0	500	45	56	27
95.2	8.4282772	1	0	500	45	56	27
95.3	8.0869603	1	0	500	45	56	27
95.4	7.744922	1	0	500	45	56	27
95.5	7.4043492	1	0	500	45	56	27
95.6	7.0674284	1	0	500	45	56	27
95.7	6.7363463	1	0	500	45	56	27
95.8	6.4132898	1	0	500	45	56	27
95.9	6.1004454	1	0	500	45	56	27
96	5.8	1	0	500	45	56	27
96.1	5.5137816	1	0	500	45	56	27
96.2	5.2421842	1	0	500	45	56	27
96.3	4.9852431	1	0	500	45	56	27
96.4	4.7429936	1	0	500	45	56	27
96.5	4.5154711	1	0	500	45	56	27
96.6	4.3027109	1	0	500	45	56	27
96.7	4.1047484	1	0	500	45	56	27
96.8	3.9216188	1	0	500	45	56	27
96.9	3.7533576	1	0	500	45	56	27
97	3.6	1	0	500	45	56	27
97.1	3.4608875	1	0	500	45	56	27
97.2	3.332586	1	0	500	45	56	27
97.3	3.2109673	1	0	500	45	56	27
97.4	3.0919035	1	0	500	45	56	27
97.5	2.9712664	1	0	500	45	56	27
97.6	2.844928	1	0	500	45	56	27
97.7	2.7087602	1	0	500	45	56	27
97.8	2.558635	1	0	500	45	56	27
97.9	2.3904243	1	0	500	45	56	27
98	2.2	1	0	500	45	56	27
98.1	1.9850682	1	0	500	45	56	27
98.2	1.7506718	1	0	500	45	56	27
98.3	1.5036875	1	0	500	45	56	27
98.4	1.2509924	1	0	500	45	56	27
98.5	0.99946323	1	0	500	45	56	27
98.6	0.75597705	1	0	500	45	56	27
98.7	0.52741072	1	0	500	45	56	27
98.8	0.32064116	1	0	500	45	56	27
98.9	0.14254528	1	0	500	45	56	27
99	0	1	0	500	45	56	27
99.1	0	1	0	500	45	56	27
99.2	0	1	0	500	45	56	27
99.3	0	1	0	500	45	56	27
99.4	0	1	0	500	45	56	27
99.5	0	1	0	500	45	56	27
99.6	0	1	0	500	45	56	27
99.7	0	1	0	500	45	56	27
99.8	0	1	0	500	45	56	27
99.9	0	1	0	500	45	56	27
100	0	1	0	500	45	56	27
100.1	0.02737383	1	0	500	45	56	27
100.2	0.0448207	1	0	500	45	56	27
100.3	0.05378206	1	0	500	45	56	27
100.4	0.05569939	1	0	500	45	56	27
100.5	0.05201412	1	0	500	45	56	27
100.6	0.04416773	1	0	500	45	56	27
100.7	0.03360166	1	0	500	45	56	27
100.8	0.02175738	1	0	500	45	56	27
100.9	0.01007634	1	0	500	45	56	27
101	0	1	0	500	45	56	27
101.1	0	1	0	500	45	56	27
101.2	0	1	0	500	45	56	27
101.3	0	1	0	500	45	56	27
101.4	0	1	0	500	45	56	27
101.5	0	1	0	500	45	56	27
101.6	0	1	0	500	45	56	27
101.7	0	1	0	500	45	56	27
101.8	0	1	0	500	45	56	27
101.9	0	1	0	500	45	56	27
102	0	1	0	500	45	56	27
102.1	0	1	0	500	45	56	27
102.2	0	1	0	500	45	56	27
102.3	0	1	0	500	45	56	27
102.4	0	1	0	500	45	56	27
102.5	0	1	0	500	45	56	27
102.6	0	1	0	500	45	56	27
102.7	0	1	0	500	45	56	27
102.8	0	1	0	500	45	56	27
102.9	0	1	0	500	45	56	27
103	0	1	0	500	45	56	27
103.1	0	1	0	500	45	56	27
103.2	0	1	0	500	45	56	27
103.3	0	1	0	500	45	56	27
103.4	0	1	0	500	45	56	27
103.5	0	1	0	500	45	56	27
103.6	0	1	0	500	45	56	27
103.7	0	1	0	500	45	56	27
103.8	0	1	0	500	45	56	27
103.9	0	1	0	500	45	56	27
104	0	1	0	500	45	56	27
104.1	0	1	0	500	45	56	27
104.2	0	1	0	500	45	56	27
104.3	0	1	0	500	45	56	27
104.4	0	1	0	500	45	56	27
104.5	0	1	0	500	45	56	27
104.6	0	1	0	500	45	56	27
104.7	0	1	0	500	45	56	27
104.8	0	1	0	500	45	56	27
104.9	0	1	0	500	45	56	27
105	0	1	0	500	45	56	27
105.1	0	1	0	500	45	56	27
105.2	0	1	0	500	45	56	27
105.3	0	1	0	500	45	56	27
105.4	0	1	0	500	45	56	27
105.5	0	1	0	500	45	56	27
105.6	0	1	0	500	45	56	27
105.7	0	1	0	500	45	56	27
105.8	0	1	0	500	45	56	27
105.9	0	1	0	500	45	56	27
106	0	1	0	500	45	56	27
106.1	0	1	0	500	45	56	27
106.2	0	1	0	500	45	56	27
106.3	0	1	0	500	45	56	27
106.4	0	1	0	500	45	56	27
106.5	0	1	0	500	45	56	27
106.6	0	1	0	500	45	56	27
106.7	0	1	0	500	45	56	27
106.8	0	1	0	500	45	56	27
106.9	0	1	0	500	45	56	27
107	0	1	0	500	45	56	27
107.1	0	1	0	500	45	56	27
107.2	0	1	0	500	45	56	27
107.3	0	1	0	500	45	56	27
107.4	0	1	0	500	45	56	27
107.5	0	1	0	500	45	56	27
107.6	0	1	0	500	45	56	27
107.7	0	1	0	500	45	56	27
107.8	0	1	0	500	45	56	27
107.9	0	1	0	500	45	56	27
108	0	1	0	500	45	56	27
108.1	0	1	0	500	45	56	27
108.2	0	1	0	500	45	56	27
108.3	0	1	0	500	45	56	27
108.4	0	1	0	500	45	56	27
108.5	0	1	0	500	45	56	27
108.6	0	1	0	500	45	56	27
108.7	0	1	0	500	45	56	27
108.8	0	1	0	500	45	56	27
108.9	0	1	0	500	45	56	27
109	0	1	0	500	45	56	27
109.1	0	1	0	500	45	56	27
109.2	0	1	0	500	45	56	27
109.3	0	1	0	500	45	56	27
109.4	0	1	0	500	45	56	27
109.5	0	1	0	500	45	56	27
109.6	0	1	0	500	45	56	27
109.7	0	1	0	500	45	56	27
109.8	0	1	0	500	45	56	27
109.9	0	1	0	500	45	56	27
110	0	1	0	500	45	56	27
110.1	0	1	0	500	45	56	27
110.2	0	1	0	500	45	56	27
110.3	0	1	0	500	45	56	27
110.4	0	1	0	500	45	56	27
110.5	0	1	0	500	45	56	27
110.6	0	1	0	500	45	56	27
110.7	0	1	0	500	45	56	27
110.8	0	1	0	500	45	56	27
110.9	0	1	0	500	45	56	27
111	0	1	0	500	45	56	27
111.1	0	1	0	500	45	56	27
111.2	0	1	0	500	45	56	27
111.3	0	1	0	500	45	56	27
111.4	0	1	0	500	45	56	27
111.5	0	1	0	500	45	56	27
111.6	0	1	0	500	45	56	27
111.7	0	1	0	500	45	56	27
111.8	0	1	0	500	45	56	27
111.9	0	1	0	500	45	56	27
112	0	1	0	500	45	56	27
112.1	0	1	0	500	45	56	27
112.2	0	1	0	500	45	56	27
112.3	0	1	0	500	45	56	27
112.4	0	1	0	500	45	56	27
112.5	0	1	0	500	45	56	27
112.6	0	1	0	500	45	56	27
112.7	0	1	0	500	45	56	27
112.8	0	1	0	500	45	56	27
112.9	0	1	0	500	45	56	27
113	0	1	0	500	45	56	27
113.1	0	1	0	500	45	56	27
113.2	0	1	0	500	45	56	27
113.3	0	1	0	500	45	56	27
113.4	0	1	0	500	45	56	27
113.5	0	1	0	500	45	56	27
113.6	0	1	0	500	45	56	27
113.7	0	1	0	500	45	56	27
113.8	0	1	0	500	45	56	27
113.9	0	1	0	500	45	56	27
114	0	1	0	500	45	56	27
114.1	0	1	0	500	45	56	27
114.2	0	1	0	500	45	56	27
114.3	0	1	0	500	45	56	27
114.4	0	1	0	500	45	56	27
114.5	0	1	0	500	45	56	27
114.6	0	1	0	500	45	56	27
114.7	0	1	0	500	45	56	27
114.8	0	1	0	500	45	56	27
114.9	0	1	0	500	45	56	27
115	0	1	0	500	45	56	27
115.1	0	1	0	500	45	56	27
115.2	0	1	0	500	45	56	27
115.3	0	1	0	500	45	56	27
115.4	0	1	0	500	45	56	27
115.5	0	1	0	500	45	56	27
115.6	0	1	0	500	45	56	27
115.7	0	1	0	500	45	56	27
115.8	0	1	0	500	45	56	27
115.9	0	1	0	500	45	56	27
116	0	1	0	500	45	56	27
116.1	0	1	0	500	45	56	27
116.2	0	1	0	500	45	56	27
116.3	0	1	0	500	45	56	27
116.4	0	1	0	500	45	56	27
116.5	0	1	0	500	45	56	27
116.6	0	1	0	500	45	56	27
116.7	0	1	0	500	45	56	27
116.8	0	1	0	500	45	56	27
116.9	0	1	0	500	45	56	27
117	0	1	0	500	45	56	27
117.1	0	1	0	500	45	56	27
117.2	0	1	0	500	45	56	27
117.3	0	1	0	500	45	56	27
117.4	0	1	0	500	45	56	27
117.5	0	1	0	500	45	56	27
117.6	0	1	0	500	45	56	27
117.7	0	1	0	500	45	56	27
117.8	0	1	0	500	45	56	27
117.9	0	1	0	500	45	56	27
118	0	1	0	500	45	56	27
118.1	0	1	0	500	45	56	27
118.2	0	1	0	500	45	56	27
118.3	0	1	0	500	45	56	27
118.4	0	1	0	500	45	56	27
118.5	0	1	0	500	45	56	27
118.6	0	1	0	500	45	56	27
118.7	0	1	0	500	45	56	27
118.8	0	1	0	500	45	56	27
118.9	0	1	0	500	45	56	27
119	0	1	0	500	45	56	27
119.1	0	1	0	500	45	56	27
119.2	0	1	0	500	45	56	27
119.3	0	1	0	500	45	56	27
119.4	0	1	0	500	45	56	27
119.5	0	1	0	500	45	56	27
119.6	0	1	0	500	45	56	27
119.7	0	1	0	500	45	56	27
119.8	0	1	0	500	45	56	27
119.9	0	1	0	500	45	56	27
120	0	1	0	500	45	56	27
120.1	0	1	0	500	45	56	27
120.2	0	1	0	500	45	56	27
120.3	0	1	0	500	45	56	27
120.4	0	1	0	500	45	56	27
120.5	0	1	0	500	45	56	27
120.6	0	1	0	500	45	56	27
120.7	0	1	0	500	45	56	27
120.8	0	1	0	500	45	56	27
120.9	0	1	0	500	45	56	27
121	0	1	0	500	45	56	27
121.1	0	1	0	500	45	56	27
121.2	0	1	0	500	45	56	27
121.3	0	1	0	500	45	56	27
121.4	0	1	0	500	45	56	27
121.5	0	1	0	500	45	56	27
121.6	0	1	0	500	45	56	27
121.7	0	1	0	500	45	56	27
121.8	0	1	0	500	45	56	27
121.9	0	1	0	500	45	56	27
122	0	1	0	500	45	56	27
122.1	0	1	0	500	45	56	27
122.2	0	1	0	500	45	56	27
122.3	0	1	0	500	45	56	27
122.4	0	1	0	500	45	56	27
122.5	0	1	0	500	45	56	27
122.6	0	1	0	500	45	56	27
122.7	0	1	0	500	45	56	27
122.8	0	1	0	500	45	56	27
122.9	0	1	0	500	45	56	27
123	0	1	0	500	45	56	27
123.1	0	1	0	500	45	56	27
123.2	0	1	0	500	45	56	27
123.3	0	1	0	500	45	56	27
123.4	0	1	0	500	45	56	27
123.5	0	1	0	500	45	56	27
123.6	0	1	0	500	45	56	27
123.7	0	1	0	500	45	56	27
123.8	0	1	0	500	45	56	27
123.9	0	1	0	500	45	56	27
124	0	1	0	500	45	56	27
124.1	0	1	0	500	45	56	27
124.2	0	1	0	500	45	56	27
124.3	0	1	0	500	45	56	27
124.4	0	1	0	500	45	56	27
124.5	0	1	0	500	45	56	27
124.6	0	1	0	500	45	56	27
124.7	0	1	0	500	45	56	27
124.8	0	1	0	500	45	56	27
124.9	0	1	0	500	45	56	27
125	0	1	0	500	45	56	27
125.1	0	1	0	500	45	56	27
125.2	0	1	0	500	45	56	27
125.3	0	1	0	500	45	56	27
125.4	0	1	0	500	45	56	27
125.5	0	1	0	500	45	56	27
125.6	0	1	0	500	45	56	27
125.7	0	1	0	500	45	56	27
125.8	0	1	0	500	45	56	27
125.9	0	1	0	500	45	56	27
126	0	1	0	500	45	56	27
126.1	0	1	0	500	45	56	27
126.2	0	1	0	500	45	56	27
126.3	0	1	0	500	45	56	27
126.4	0	1	0	500	45	56	27
126.5	0	1	0	500	45	56	27
126.6	0	1	0	500	45	56	27
126.7	0	1	0	500	45	56	27
126.8	0	1	0	500	45	56	27
126.9	0	1	0	500	45	56	27
127	0	1	0	500	45	56	27
127.1	0	1	0	500	45	56	27
127.2	0	1	0	500	45	56	27
127.3	0	1	0	500	45	56	27
127.4	0	1	0	500	45	56	27
127.5	0	1	0	500	45	56	27
127.6	0	1	0	500	45	56	27
127.7	0	1	0	500	45	56	27
127.8	0	1	0	500	45	56	27
127.9	0	1	0	500	45	56	27
128	0	1	0	500	45	56	27
128.1	0	1	0	500	45	56	27
128.2	0	1	0	500	45	56	27
128.3	0	1	0	500	45	56	27
128.4	0	1	0	500	45	56	27
128.5	0	1	0	500	45	56	27
128.6	0	1	0	500	45	56	27
128.7	0	1	0	500	45	56	27
128.8	0	1	0	500	45	56	27
128.9	0	1	0	500	45	56	27
129	0	1	0	500	45	56	27
129.1	0	1	0	500	45	56	27
129.2	0	1	0	500	45	56	27
129.3	0	1	0	500	45	56	27
129.4	0	1	0	500	45	56	27
129.5	0	1	0	500	45	56	27
129.6	0	1	0	500	45	56	27
129.7	0	1	0	500	45	56	27
129.8	0	1	0	500	45	56	27
129.9	0	1	0	500	45	56	27
130	0	1	0	500	45	56	27
130.1	0	1	0	500	45	56	27
130.2	0	1	0	500	45	56	27
130.3	0	1	0	500	45	56	27
130.4	0	1	0	500	45	56	27
130.5	0	1	0	500	45	56	27
130.6	0	1	0	500	45	56	27
130.7	0	1	0	500	45	56	27
130.8	0	1	0	500	45	56	27
130.9	0	1	0	500	45	56	27
131	0	1	0	500	45	56	27
131.1	0	1	0	500	45	56	27
131.2	0	1	0	500	45	56	27
131.3	0	1	0	500	45	56	27
131.4	0	1	0	500	45	56	27
131.5	0	1	0	500	45	56	27
131.6	0	1	0	500	45	56	27
131.7	0	1	0	500	45	56	27
131.8	0	1	0	500	45	56	27
131.9	0	1	0	500	45	56	27
132	0	1	0	500	45	56	27
132.1	0	1	0	500	45	56	27
132.2	0	1	0	500	45	56	27
132.3	0	1	0	500	45	56	27
132.4	0	1	0	500	45	56	27
132.5	0	1	0	500	45	56	27
132.6	0	1	0	500	45	56	27
132.7	0	1	0	500	45	56	27
132.8	0	1	0	500	45	56	27
132.9	0	1	0	500	45	56	27
133	0	1	0	500	45	56	27
133.1	0	1	0	500	45	56	27
133.2	0	1	0	500	45	56	27
133.3	0	1	0	500	45	56	27
133.4	0	1	0	500	45	56	27
133.5	0	1	0	500	45	56	27
133.6	0	1	0	500	45	56	27
133.7	0	1	0	500	45	56	27
133.8	0	1	0	500	45	56	27
133.9	0	1	0	500	45	56	27
134	0	1	0	500	45	56	27
134.1	0	1	0	500	45	56	27
134.2	0	1	0	500	45	56	27
134.3	0	1	0	500	45	56	27
134.4	0	1	0	500	45	56	27
134.5	0	1	0	500	45	56	27
134.6	0	1	0	500	45	56	27
134.7	0	1	0	500	45	56	27
134.8	0	1	0	500	45	56	27
134.9	0	1	0	500	45	56	27
135	0	1	0	500	45	56	27
135.1	0	1	0	500	45	56	27
135.2	0	1	0	500	45	56	27
135.3	0	1	0	500	45	56	27
135.4	0	1	0	500	45	56	27
135.5	0	1	0	500	45	56	27
135.6	0	1	0	500	45	56	27
135.7	0	1	0	500	45	56	27
135.8	0	1	0	500	45	56	27
135.9	0	1	0	500	45	56	27
136	0	1	0	500	45	56	27
136.1	0	1	0	500	45	56	27
136.2	0	1	0	500	45	56	27
136.3	0	1	0	500	45	56	27
136.4	0	1	0	500	45	56	27
136.5	0	1	0	500	45	56	27
136.6	0	1	0	500	45	56	27
136.7	0	1	0	500	45	56	27
136.8	0	1	0	500	45	56	27
136.9	0	1	0	500	45	56	27
137	0	1	0	500	45	56	27
137.1	0	1	0	500	45	56	27
137.2	0	1	0	500	45	56	27
137.3	0	1	0	500	45	56	27
137.4	0	1	0	500	45	56	27
137.5	0.00977284	1	0	500	45	56	27
137.6	0.02689397	1	0	500	45	56	27
137.7	0.05285527	1	0	500	45	56	27
137.8	0.08927871	1	0	500	45	56	27
137.9	0.1377863	1	0	500	45	56	27
138	0.2	1	0	500	45	56	27
138.1	0.277509	1	0	500	45	56	27
138.2	0.37177124	1	0	500	45	56	27
138.3	0.48421183	1	0	500	45	56	27
138.4	0.61625589	1	0	500	45	56	27
138.5	0.76932855	1	0	500	45	56	27
138.6	0.94485493	1	0	500	45	56	27
138.7	1.1442601	1	0	500	45	56	27
138.8	1.3689693	1	0	500	45	56	27
138.9	1.6204076	1	0	500	45	56	27
139	1.9	1	0	500	45	56	27
139.1	2.2087138	1	0	500	45	56	27
139.2	2.5456845	1	0	500	45	56	27
139.3	2.9095896	1	0	500	45	56	27
139.4	3.2991066	1	0	500	45	56	27
139.5	3.712913	1	0	500	45	56	27
139.6	4.1496863	1	0	500	45	56	27
139.7	4.6081042	1	0	500	45	56	27
139.8	5.0868441	1	0	500	45	56	27
139.9	5.5845835	1	0	500	45	56	27
140	6.1	1	0	500	45	56	27
140.1	6.6315357	1	0	500	45	56	27
140.2	7.1766907	1	0	500	45	56	27
140.3	7.7327298	1	0	500	45	56	27
140.4	8.2969179	1	0	500	45	56	27
140.5	8.8665196	1	0	500	45	56	27
